medicamento_alvo,medicamento_outro,contexto,classe,fonte,origem,confianca
mesilato de imatinibe,itraconazol,"Medicamentos que podem aumentar as concentrações plasmáticas de imatinibe: As substâncias que inibem a atividade da isoenzima CYP3A4 do citocromo P450 (ex.: cetoconazol, itraconazol, eritromicina, claritromicina) poderiam diminuir o metabolismo e aumentar as concentrações de imatinibe.",1,fonte1,manual,1.0
clonixinato de lisina cloridrato de ciclobenzaprin,captopril,"O clonixinato de lisina + cloridrato de ciclobenzaprina diminui a ação de medicamentos usados para controlar a pressão arterial elevada (por ex. betabloqueadores, como o atenolol e o propranolol, inibidores da enzima de conversão da angiotensina, como o captopril e o enalapril, vasodilatadores, como hidralazina, e diuréticos, como hidroclorotiazida e furosemida).",1,fonte1,manual,1.0
clonixinato de lisina cloridrato de ciclobenzaprin,hidroclorotiazida,"O clonixinato de lisina + cloridrato de ciclobenzaprina diminui a ação de medicamentos usados para controlar a pressão arterial elevada (por ex. betabloqueadores, como o atenolol e o propranolol, inibidores da enzima de conversão da angiotensina, como o captopril e o enalapril, vasodilatadores, como hidralazina, e diuréticos, como hidroclorotiazida e furosemida).",1,fonte1,manual,1.0
clonixinato de lisina cloridrato de ciclobenzaprin,furosemida,"O clonixinato de lisina + cloridrato de ciclobenzaprina diminui a ação de medicamentos usados para controlar a pressão arterial elevada (por ex. betabloqueadores, como o atenolol e o propranolol, inibidores da enzima de conversão da angiotensina, como o captopril e o enalapril, vasodilatadores, como hidralazina, e diuréticos, como hidroclorotiazida e furosemida).",1,fonte1,manual,1.0
clonixinato de lisina cloridrato de ciclobenzaprin,enalapril,"O clonixinato de lisina + cloridrato de ciclobenzaprina diminui a ação de medicamentos usados para controlar a pressão arterial elevada (por ex. betabloqueadores, como o atenolol e o propranolol, inibidores da enzima de conversão da angiotensina, como o captopril e o enalapril, vasodilatadores, como hidralazina, e diuréticos, como hidroclorotiazida e furosemida).",1,fonte1,manual,1.0
clonixinato de lisina cloridrato de ciclobenzaprin,captopril,"O clonixinato de lisina + cloridrato de ciclobenzaprina diminui a ação dos agentes anti -hipertensivos (betabloqueadores como o atenolol e o propranolol, inibidores da ECA, como o captopril e o enalapril, vasodilatadores, como hidralazina, e diuréticos, como hidroclorotiazida e furosemida).",1,fonte1,manual,1.0
clonixinato de lisina cloridrato de ciclobenzaprin,hidroclorotiazida,"O clonixinato de lisina + cloridrato de ciclobenzaprina diminui a ação dos agentes anti -hipertensivos (betabloqueadores como o atenolol e o propranolol, inibidores da ECA, como o captopril e o enalapril, vasodilatadores, como hidralazina, e diuréticos, como hidroclorotiazida e furosemida).",1,fonte1,manual,1.0
clonixinato de lisina cloridrato de ciclobenzaprin,furosemida,"O clonixinato de lisina + cloridrato de ciclobenzaprina diminui a ação dos agentes anti -hipertensivos (betabloqueadores como o atenolol e o propranolol, inibidores da ECA, como o captopril e o enalapril, vasodilatadores, como hidralazina, e diuréticos, como hidroclorotiazida e furosemida).",1,fonte1,manual,1.0
clonixinato de lisina cloridrato de ciclobenzaprin,enalapril,"O clonixinato de lisina + cloridrato de ciclobenzaprina diminui a ação dos agentes anti -hipertensivos (betabloqueadores como o atenolol e o propranolol, inibidores da ECA, como o captopril e o enalapril, vasodilatadores, como hidralazina, e diuréticos, como hidroclorotiazida e furosemida).",1,fonte1,manual,1.0
besilato de anlodipino losartana potassica,claritromicina,"Efeito da interação: aumento dos níveis séricos de anlodipina ou da exposição à anlodipino Medicamento: telaprevir, claritromicina Efeito da interação: diminuição de efeito antiplaquetário Medicamento: clopidogrel Efeito da interação: aumento da concentração sérica e aumento de risco de miopatias Medicamento: sinvastatina Efeito da interação: diminuição da exposição à 5-fluorouracil a Medicamento: tegafur Efeito da interação: aumento da exposição e aumento de risco de prolongamento do intervalo QT Medicamento: domperidona Efeito da interação: diminuição de exposição aos substratos do CYP3A4 Medicamento: carbamazepina, dabrafenibe Efeito da interação: Alteração na concentração plasmática de anlodipino.",1,fonte1,manual,1.0
besilato de anlodipino losartana potassica,sinvastatina,"Efeito da interação: aumento dos níveis séricos de anlodipina ou da exposição à anlodipino Medicamento: telaprevir, claritromicina Efeito da interação: diminuição de efeito antiplaquetário Medicamento: clopidogrel Efeito da interação: aumento da concentração sérica e aumento de risco de miopatias Medicamento: sinvastatina Efeito da interação: diminuição da exposição à 5-fluorouracil a Medicamento: tegafur Efeito da interação: aumento da exposição e aumento de risco de prolongamento do intervalo QT Medicamento: domperidona Efeito da interação: diminuição de exposição aos substratos do CYP3A4 Medicamento: carbamazepina, dabrafenibe Efeito da interação: Alteração na concentração plasmática de anlodipino.",1,fonte1,manual,1.0
besilato de anlodipino losartana potassica,carbamazepina,"Efeito da interação: aumento dos níveis séricos de anlodipina ou da exposição à anlodipino Medicamento: telaprevir, claritromicina Efeito da interação: diminuição de efeito antiplaquetário Medicamento: clopidogrel Efeito da interação: aumento da concentração sérica e aumento de risco de miopatias Medicamento: sinvastatina Efeito da interação: diminuição da exposição à 5-fluorouracil a Medicamento: tegafur Efeito da interação: aumento da exposição e aumento de risco de prolongamento do intervalo QT Medicamento: domperidona Efeito da interação: diminuição de exposição aos substratos do CYP3A4 Medicamento: carbamazepina, dabrafenibe Efeito da interação: Alteração na concentração plasmática de anlodipino.",1,fonte1,manual,1.0
besilato de anlodipino losartana potassica,anlodipino,"Efeito da interação: aumento dos níveis séricos de anlodipina ou da exposição à anlodipino Medicamento: telaprevir, claritromicina Efeito da interação: diminuição de efeito antiplaquetário Medicamento: clopidogrel Efeito da interação: aumento da concentração sérica e aumento de risco de miopatias Medicamento: sinvastatina Efeito da interação: diminuição da exposição à 5-fluorouracil a Medicamento: tegafur Efeito da interação: aumento da exposição e aumento de risco de prolongamento do intervalo QT Medicamento: domperidona Efeito da interação: diminuição de exposição aos substratos do CYP3A4 Medicamento: carbamazepina, dabrafenibe Efeito da interação: Alteração na concentração plasmática de anlodipino.",1,fonte1,manual,1.0
besilato de anlodipino losartana potassica,cetoconazol,"Efeito de interação: aumento da concentração sérica de anlodipino e toxicidade (tontura, hipotensão, rubor, cefaleia , edema periférico) Medicamento: fluconazol, cetoconazol, itraconazol Efeito de interação: aumento da concentração sérica dos bloqueadores dos canais de cálcio.",1,fonte1,manual,1.0
besilato de anlodipino losartana potassica,fluconazol,"Efeito de interação: aumento da concentração sérica de anlodipino e toxicidade (tontura, hipotensão, rubor, cefaleia , edema periférico) Medicamento: fluconazol, cetoconazol, itraconazol Efeito de interação: aumento da concentração sérica dos bloqueadores dos canais de cálcio.",1,fonte1,manual,1.0
besilato de anlodipino losartana potassica,itraconazol,"Efeito de interação: aumento da concentração sérica de anlodipino e toxicidade (tontura, hipotensão, rubor, cefaleia , edema periférico) Medicamento: fluconazol, cetoconazol, itraconazol Efeito de interação: aumento da concentração sérica dos bloqueadores dos canais de cálcio.",1,fonte1,manual,1.0
besilato de anlodipino losartana potassica,anlodipino,"Efeito de interação: aumento da concentração sérica de anlodipino e toxicidade (tontura, hipotensão, rubor, cefaleia , edema periférico) Medicamento: fluconazol, cetoconazol, itraconazol Efeito de interação: aumento da concentração sérica dos bloqueadores dos canais de cálcio.",1,fonte1,manual,1.0
budesonida,eritromicina,"INTERAÇÕES MEDICAMENTOSAS O uso concomitante de budesonida intranasal e inibidores d o citocromo P450, especialmente da isoenzima CYP3A4 (i.e. , produtos que contenham cobicistate , cetoconazol , ritonavir, atazanavir , claritromicina , indinavir , eritromicina, nefazodona, nelfinavir, saquinavir, telitromicina, itraconazol) causa o aumento da concentração de budesonida no plasma, levando à um risco aumento de eventos adversos sistêmicos, como Síndrome de Cushing e supressão adrenal.",2,fonte1,manual,1.0
budesonida,claritromicina,"INTERAÇÕES MEDICAMENTOSAS O uso concomitante de budesonida intranasal e inibidores d o citocromo P450, especialmente da isoenzima CYP3A4 (i.e. , produtos que contenham cobicistate , cetoconazol , ritonavir, atazanavir , claritromicina , indinavir , eritromicina, nefazodona, nelfinavir, saquinavir, telitromicina, itraconazol) causa o aumento da concentração de budesonida no plasma, levando à um risco aumento de eventos adversos sistêmicos, como Síndrome de Cushing e supressão adrenal.",2,fonte1,manual,1.0
budesonida,cetoconazol,"INTERAÇÕES MEDICAMENTOSAS O uso concomitante de budesonida intranasal e inibidores d o citocromo P450, especialmente da isoenzima CYP3A4 (i.e. , produtos que contenham cobicistate , cetoconazol , ritonavir, atazanavir , claritromicina , indinavir , eritromicina, nefazodona, nelfinavir, saquinavir, telitromicina, itraconazol) causa o aumento da concentração de budesonida no plasma, levando à um risco aumento de eventos adversos sistêmicos, como Síndrome de Cushing e supressão adrenal.",2,fonte1,manual,1.0
budesonida,itraconazol,"INTERAÇÕES MEDICAMENTOSAS O uso concomitante de budesonida intranasal e inibidores d o citocromo P450, especialmente da isoenzima CYP3A4 (i.e. , produtos que contenham cobicistate , cetoconazol , ritonavir, atazanavir , claritromicina , indinavir , eritromicina, nefazodona, nelfinavir, saquinavir, telitromicina, itraconazol) causa o aumento da concentração de budesonida no plasma, levando à um risco aumento de eventos adversos sistêmicos, como Síndrome de Cushing e supressão adrenal.",2,fonte1,manual,1.0
valsartana besilato de anlodipino,cetoconazol,"Entretanto, os inibidores fortes da CYP3A4 (por ex.: cetoconazol, itraconazol e ritonavir) podem aumentar as concentrações plasmáticas de anlodipino para uma extensão maior que diltiazem.",1,fonte1,manual,1.0
valsartana besilato de anlodipino,itraconazol,"Entretanto, os inibidores fortes da CYP3A4 (por ex.: cetoconazol, itraconazol e ritonavir) podem aumentar as concentrações plasmáticas de anlodipino para uma extensão maior que diltiazem.",1,fonte1,manual,1.0
valsartana besilato de anlodipino,anlodipino,"Entretanto, os inibidores fortes da CYP3A4 (por ex.: cetoconazol, itraconazol e ritonavir) podem aumentar as concentrações plasmáticas de anlodipino para uma extensão maior que diltiazem.",1,fonte1,manual,1.0
valsartana besilato de anlodipino,diltiazem,"Entretanto, os inibidores fortes da CYP3A4 (por ex.: cetoconazol, itraconazol e ritonavir) podem aumentar as concentrações plasmáticas de anlodipino para uma extensão maior que diltiazem.",1,fonte1,manual,1.0
clonixinato de lisina,metotrexato,"Nestes casos, pode ser necessário alterar as doses de um ou de outro ou mesmo modificar o tratamento. • Sais de lítio: usados no tratamento de transtornos bipolares. • Anti-hipertensivos: usados para tratamento da pressão alta.Diuréticos (por ex., hidroclorotiazida, indapamida, clortalidona): usados para aumentar a secreção de urina. • Anti-inflamatórios não esteroides. • Corticosteroides (por ex., hidrocortisona, prednisona, prednisolona, dexametasona): usados no tratamento de doenças inflamatórias. • Anticoagulantes orais, ticlopidina, heparina e trombolíticos (por ex., estreptoquinase, alteplase, tenectplase e reteplase): usados para impedir a formação de coágulos de sangue dentro dos vasos sanguíneos. • metotrexato: usado no tratamento do câncer e outras doenças, como artrite reumatoide.",1,fonte1,manual,1.0
clonixinato de lisina,hidroclorotiazida,"Nestes casos, pode ser necessário alterar as doses de um ou de outro ou mesmo modificar o tratamento. • Sais de lítio: usados no tratamento de transtornos bipolares. • Anti-hipertensivos: usados para tratamento da pressão alta.Diuréticos (por ex., hidroclorotiazida, indapamida, clortalidona): usados para aumentar a secreção de urina. • Anti-inflamatórios não esteroides. • Corticosteroides (por ex., hidrocortisona, prednisona, prednisolona, dexametasona): usados no tratamento de doenças inflamatórias. • Anticoagulantes orais, ticlopidina, heparina e trombolíticos (por ex., estreptoquinase, alteplase, tenectplase e reteplase): usados para impedir a formação de coágulos de sangue dentro dos vasos sanguíneos. • metotrexato: usado no tratamento do câncer e outras doenças, como artrite reumatoide.",1,fonte1,manual,1.0
clonixinato de lisina,anticoagulantes,"Nestes casos, pode ser necessário alterar as doses de um ou de outro ou mesmo modificar o tratamento. • Sais de lítio: usados no tratamento de transtornos bipolares. • Anti-hipertensivos: usados para tratamento da pressão alta.Diuréticos (por ex., hidroclorotiazida, indapamida, clortalidona): usados para aumentar a secreção de urina. • Anti-inflamatórios não esteroides. • Corticosteroides (por ex., hidrocortisona, prednisona, prednisolona, dexametasona): usados no tratamento de doenças inflamatórias. • Anticoagulantes orais, ticlopidina, heparina e trombolíticos (por ex., estreptoquinase, alteplase, tenectplase e reteplase): usados para impedir a formação de coágulos de sangue dentro dos vasos sanguíneos. • metotrexato: usado no tratamento do câncer e outras doenças, como artrite reumatoide.",1,fonte1,manual,1.0
clonixinato de lisina,corticosteroides,"Nestes casos, pode ser necessário alterar as doses de um ou de outro ou mesmo modificar o tratamento. • Sais de lítio: usados no tratamento de transtornos bipolares. • Anti-hipertensivos: usados para tratamento da pressão alta.Diuréticos (por ex., hidroclorotiazida, indapamida, clortalidona): usados para aumentar a secreção de urina. • Anti-inflamatórios não esteroides. • Corticosteroides (por ex., hidrocortisona, prednisona, prednisolona, dexametasona): usados no tratamento de doenças inflamatórias. • Anticoagulantes orais, ticlopidina, heparina e trombolíticos (por ex., estreptoquinase, alteplase, tenectplase e reteplase): usados para impedir a formação de coágulos de sangue dentro dos vasos sanguíneos. • metotrexato: usado no tratamento do câncer e outras doenças, como artrite reumatoide.",1,fonte1,manual,1.0
cloridrato de tansulosina,varfarina,"In vitro , nem diazepam, nem propranolol, triclormetiazida, clormadino na, amitriptilina, diclofenaco, glibenclamida, sinvastatina e nem varfarina modificam a fração livre da tansulosina no plasma humano.",0,fonte1,manual,1.0
cloridrato de tansulosina,sinvastatina,"In vitro , nem diazepam, nem propranolol, triclormetiazida, clormadino na, amitriptilina, diclofenaco, glibenclamida, sinvastatina e nem varfarina modificam a fração livre da tansulosina no plasma humano.",0,fonte1,manual,1.0
cloridrato de tansulosina,diazepam,"In vitro , nem diazepam, nem propranolol, triclormetiazida, clormadino na, amitriptilina, diclofenaco, glibenclamida, sinvastatina e nem varfarina modificam a fração livre da tansulosina no plasma humano.",0,fonte1,manual,1.0
cloridrato de tansulosina,glibenclamida,"In vitro , nem diazepam, nem propranolol, triclormetiazida, clormadino na, amitriptilina, diclofenaco, glibenclamida, sinvastatina e nem varfarina modificam a fração livre da tansulosina no plasma humano.",0,fonte1,manual,1.0
ticagrelor,eritromicina,"Outros moderados inibidores da CYP3A4 (por exemplo, amprenavir, aprepitanto, eritromicina, fluconazol e verapamil) podem ser coadministrados com ticagrelor . rifampicina e outros indutores da CYP3A4 : a coadministração de rifampicina com ticagrelor diminuiu a C máx e AUC de ticagrelor em 73% e 86%, respectivamente.",1,fonte1,manual,1.0
ticagrelor,fluconazol,"Outros moderados inibidores da CYP3A4 (por exemplo, amprenavir, aprepitanto, eritromicina, fluconazol e verapamil) podem ser coadministrados com ticagrelor . rifampicina e outros indutores da CYP3A4 : a coadministração de rifampicina com ticagrelor diminuiu a C máx e AUC de ticagrelor em 73% e 86%, respectivamente.",1,fonte1,manual,1.0
ticagrelor,rifampicina,"Outros moderados inibidores da CYP3A4 (por exemplo, amprenavir, aprepitanto, eritromicina, fluconazol e verapamil) podem ser coadministrados com ticagrelor . rifampicina e outros indutores da CYP3A4 : a coadministração de rifampicina com ticagrelor diminuiu a C máx e AUC de ticagrelor em 73% e 86%, respectivamente.",1,fonte1,manual,1.0
ticagrelor,verapamil,"Outros moderados inibidores da CYP3A4 (por exemplo, amprenavir, aprepitanto, eritromicina, fluconazol e verapamil) podem ser coadministrados com ticagrelor . rifampicina e outros indutores da CYP3A4 : a coadministração de rifampicina com ticagrelor diminuiu a C máx e AUC de ticagrelor em 73% e 86%, respectivamente.",1,fonte1,manual,1.0
pantoprazol magnesico di-hidratado,diazepam,"Os estudos de interação com fármacos que também são metabolizados com estas vias, como a carbamazepina, diazepam, glibenclamida, nifedipino, fenitoína e contraceptivo oral contendo levonorgestrel e etinilestradiol, não observaram interações clínicas significativas.",0,fonte1,manual,1.0
pantoprazol magnesico di-hidratado,carbamazepina,"Os estudos de interação com fármacos que também são metabolizados com estas vias, como a carbamazepina, diazepam, glibenclamida, nifedipino, fenitoína e contraceptivo oral contendo levonorgestrel e etinilestradiol, não observaram interações clínicas significativas.",0,fonte1,manual,1.0
pantoprazol magnesico di-hidratado,glibenclamida,"Os estudos de interação com fármacos que também são metabolizados com estas vias, como a carbamazepina, diazepam, glibenclamida, nifedipino, fenitoína e contraceptivo oral contendo levonorgestrel e etinilestradiol, não observaram interações clínicas significativas.",0,fonte1,manual,1.0
pantoprazol magnesico di-hidratado,nifedipino,"Os estudos de interação com fármacos que também são metabolizados com estas vias, como a carbamazepina, diazepam, glibenclamida, nifedipino, fenitoína e contraceptivo oral contendo levonorgestrel e etinilestradiol, não observaram interações clínicas significativas.",0,fonte1,manual,1.0
cloridrato de donepezila,sertralina,"O metabolismo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
cloridrato de donepezila,digoxina,"O metabolismo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
cloridrato de donepezila,risperidona,"O metabolismo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
cloridrato de donepezila,cimetidina,"O metabolismo do cloridrato de donepezila não é alterado pela administração concomitante de digoxina, cimetidina, tioridazina, risperidona e sertralina.",0,fonte1,manual,1.0
glimepirida cloridrato de metformina,metformina,"INTERAÇÕES MEDICAMENTOSAS Certos agentes hiperglicemiantes (corticosteroides, diuréticos tiazídicos, contraceptivos orais) podem alterar o curso do diabetes e tornar necessário o aumento da dose de cloridrato de metformina ou sua combinação com sulfonilureias hipoglicemiantes ou terapia com insulina.",1,fonte1,manual,1.0
glimepirida cloridrato de metformina,insulina,"INTERAÇÕES MEDICAMENTOSAS Certos agentes hiperglicemiantes (corticosteroides, diuréticos tiazídicos, contraceptivos orais) podem alterar o curso do diabetes e tornar necessário o aumento da dose de cloridrato de metformina ou sua combinação com sulfonilureias hipoglicemiantes ou terapia com insulina.",1,fonte1,manual,1.0
glimepirida cloridrato de metformina,contraceptivos,"INTERAÇÕES MEDICAMENTOSAS Certos agentes hiperglicemiantes (corticosteroides, diuréticos tiazídicos, contraceptivos orais) podem alterar o curso do diabetes e tornar necessário o aumento da dose de cloridrato de metformina ou sua combinação com sulfonilureias hipoglicemiantes ou terapia com insulina.",1,fonte1,manual,1.0
glimepirida cloridrato de metformina,corticosteroides,"INTERAÇÕES MEDICAMENTOSAS Certos agentes hiperglicemiantes (corticosteroides, diuréticos tiazídicos, contraceptivos orais) podem alterar o curso do diabetes e tornar necessário o aumento da dose de cloridrato de metformina ou sua combinação com sulfonilureias hipoglicemiantes ou terapia com insulina.",1,fonte1,manual,1.0
cloridrato de memantina,varfarina,"Existe um relato de caso clínico publicad o sobre um possível risco da combinação da memantina com a fenitoína.  Outras substâncias ativas como cimetidina, ranitidina, procainamida, quinidina, quinina e nicotina, que utilizam o mesmo sistema de transporte renal de cátions que a amantadina, també m poderão interagir com a memantina levando a um risco potencial de aumento dos seus níveis séricos.  É possível que haja uma redução dos níveis séricos da hidroclorotiazida (HCT) quando esta, ou qualquer combinação contendo hidroclorotiazida, é adminis trada concomitantemente com a memantina.  Na experiência pós -comercialização foram notificados casos isolados de aumento da relação normalizada internacional (RNI) em pacientes tratados concomitantemente com varfarina.",1,fonte1,manual,1.0
cloridrato de memantina,hidroclorotiazida,"Existe um relato de caso clínico publicad o sobre um possível risco da combinação da memantina com a fenitoína.  Outras substâncias ativas como cimetidina, ranitidina, procainamida, quinidina, quinina e nicotina, que utilizam o mesmo sistema de transporte renal de cátions que a amantadina, també m poderão interagir com a memantina levando a um risco potencial de aumento dos seus níveis séricos.  É possível que haja uma redução dos níveis séricos da hidroclorotiazida (HCT) quando esta, ou qualquer combinação contendo hidroclorotiazida, é adminis trada concomitantemente com a memantina.  Na experiência pós -comercialização foram notificados casos isolados de aumento da relação normalizada internacional (RNI) em pacientes tratados concomitantemente com varfarina.",1,fonte1,manual,1.0
cloridrato de memantina,cimetidina,"Existe um relato de caso clínico publicad o sobre um possível risco da combinação da memantina com a fenitoína.  Outras substâncias ativas como cimetidina, ranitidina, procainamida, quinidina, quinina e nicotina, que utilizam o mesmo sistema de transporte renal de cátions que a amantadina, també m poderão interagir com a memantina levando a um risco potencial de aumento dos seus níveis séricos.  É possível que haja uma redução dos níveis séricos da hidroclorotiazida (HCT) quando esta, ou qualquer combinação contendo hidroclorotiazida, é adminis trada concomitantemente com a memantina.  Na experiência pós -comercialização foram notificados casos isolados de aumento da relação normalizada internacional (RNI) em pacientes tratados concomitantemente com varfarina.",1,fonte1,manual,1.0
cloridrato de memantina,ranitidina,"Existe um relato de caso clínico publicad o sobre um possível risco da combinação da memantina com a fenitoína.  Outras substâncias ativas como cimetidina, ranitidina, procainamida, quinidina, quinina e nicotina, que utilizam o mesmo sistema de transporte renal de cátions que a amantadina, també m poderão interagir com a memantina levando a um risco potencial de aumento dos seus níveis séricos.  É possível que haja uma redução dos níveis séricos da hidroclorotiazida (HCT) quando esta, ou qualquer combinação contendo hidroclorotiazida, é adminis trada concomitantemente com a memantina.  Na experiência pós -comercialização foram notificados casos isolados de aumento da relação normalizada internacional (RNI) em pacientes tratados concomitantemente com varfarina.",1,fonte1,manual,1.0
cetoprofeno,captopril,"Portanto, estes pacientes de vem ser reidratados antes do início do tratamento concomitante e a função dos rins deve ser monitorada quando o tratamento for iniciado (vide “ O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO? ”). - Inibidores da ECA -enzima conversora da angiotensina (ex: captopril, enalapril, lisinopril) e antagonistas da angiotensina II (ex: irbesartana, losartana, valsartana): em pacientes com comprometimento da função dos rins (ex. pacientes desidratados ou pacientes idosos), a coadministração de um inibidor da ECA ou de um antagonista da angiotensina II e de um agente que inibe a ciclo oxigenase (tipo de enzima) pode promover a deterioração da função dos rins, incluindo a possibilidade de insuficiência dos rins aguda. - Metotrexato em doses menores do que 15 mg/seman a: converse com seu médico caso esteja tomando metotrexato devido a possibilidade de ocorrer alteração da função dos rins.",1,fonte1,manual,1.0
cetoprofeno,losartana,"Portanto, estes pacientes de vem ser reidratados antes do início do tratamento concomitante e a função dos rins deve ser monitorada quando o tratamento for iniciado (vide “ O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO? ”). - Inibidores da ECA -enzima conversora da angiotensina (ex: captopril, enalapril, lisinopril) e antagonistas da angiotensina II (ex: irbesartana, losartana, valsartana): em pacientes com comprometimento da função dos rins (ex. pacientes desidratados ou pacientes idosos), a coadministração de um inibidor da ECA ou de um antagonista da angiotensina II e de um agente que inibe a ciclo oxigenase (tipo de enzima) pode promover a deterioração da função dos rins, incluindo a possibilidade de insuficiência dos rins aguda. - Metotrexato em doses menores do que 15 mg/seman a: converse com seu médico caso esteja tomando metotrexato devido a possibilidade de ocorrer alteração da função dos rins.",1,fonte1,manual,1.0
cetoprofeno,metotrexato,"Portanto, estes pacientes de vem ser reidratados antes do início do tratamento concomitante e a função dos rins deve ser monitorada quando o tratamento for iniciado (vide “ O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO? ”). - Inibidores da ECA -enzima conversora da angiotensina (ex: captopril, enalapril, lisinopril) e antagonistas da angiotensina II (ex: irbesartana, losartana, valsartana): em pacientes com comprometimento da função dos rins (ex. pacientes desidratados ou pacientes idosos), a coadministração de um inibidor da ECA ou de um antagonista da angiotensina II e de um agente que inibe a ciclo oxigenase (tipo de enzima) pode promover a deterioração da função dos rins, incluindo a possibilidade de insuficiência dos rins aguda. - Metotrexato em doses menores do que 15 mg/seman a: converse com seu médico caso esteja tomando metotrexato devido a possibilidade de ocorrer alteração da função dos rins.",1,fonte1,manual,1.0
cetoprofeno,enalapril,"Portanto, estes pacientes de vem ser reidratados antes do início do tratamento concomitante e a função dos rins deve ser monitorada quando o tratamento for iniciado (vide “ O QUE DEVO SABER ANTES DE USAR ESTE MEDICAMENTO? ”). - Inibidores da ECA -enzima conversora da angiotensina (ex: captopril, enalapril, lisinopril) e antagonistas da angiotensina II (ex: irbesartana, losartana, valsartana): em pacientes com comprometimento da função dos rins (ex. pacientes desidratados ou pacientes idosos), a coadministração de um inibidor da ECA ou de um antagonista da angiotensina II e de um agente que inibe a ciclo oxigenase (tipo de enzima) pode promover a deterioração da função dos rins, incluindo a possibilidade de insuficiência dos rins aguda. - Metotrexato em doses menores do que 15 mg/seman a: converse com seu médico caso esteja tomando metotrexato devido a possibilidade de ocorrer alteração da função dos rins.",1,fonte1,manual,1.0
besilato de anlodipino,varfarina,"Dados in vitro de estudos com plasma humano indicam que o anlodipino não af eta a ligação às proteínas dos fármacos testados (digoxina, fenitoín a, varfarina ou indometacina). sinvastatina: a coadministração de múltiplas doses de 10 mg de anlodipino com 80 mg de sinvastatina resultou em um aumento de 77% na exposição à sinvastatina em comp aração com a sinvastatina isolada.",1,fonte1,manual,1.0
besilato de anlodipino,sinvastatina,"Dados in vitro de estudos com plasma humano indicam que o anlodipino não af eta a ligação às proteínas dos fármacos testados (digoxina, fenitoín a, varfarina ou indometacina). sinvastatina: a coadministração de múltiplas doses de 10 mg de anlodipino com 80 mg de sinvastatina resultou em um aumento de 77% na exposição à sinvastatina em comp aração com a sinvastatina isolada.",1,fonte1,manual,1.0
besilato de anlodipino,digoxina,"Dados in vitro de estudos com plasma humano indicam que o anlodipino não af eta a ligação às proteínas dos fármacos testados (digoxina, fenitoín a, varfarina ou indometacina). sinvastatina: a coadministração de múltiplas doses de 10 mg de anlodipino com 80 mg de sinvastatina resultou em um aumento de 77% na exposição à sinvastatina em comp aração com a sinvastatina isolada.",1,fonte1,manual,1.0
besilato de anlodipino,anlodipino,"Dados in vitro de estudos com plasma humano indicam que o anlodipino não af eta a ligação às proteínas dos fármacos testados (digoxina, fenitoín a, varfarina ou indometacina). sinvastatina: a coadministração de múltiplas doses de 10 mg de anlodipino com 80 mg de sinvastatina resultou em um aumento de 77% na exposição à sinvastatina em comp aração com a sinvastatina isolada.",1,fonte1,manual,1.0
ritonavir,claritromicina,"Tabel a 2: Efeito s na AUC e Cmáx na coadministração de ritonavir com outro s fármacos Fárma co Dosa gem de ritonavir n AUC % (95% de intervalo de confiança) Cmáx (95% de intervalo de confiança) claritromicina 500 mg 12/12 h por 4 dias 200 mg 8/8 h por 4 dias 22 ↑ 12% (2,23%) ↑ 15% (2,28%) didanosina 200 mg 12/12 h por 4 dias 600 mg 12/12 h por 4 dias 12 ↔ ↔ fluconazol 400 mg/1º dia e 200 mg/dia por 4 dias 200 mg 6/6 h por 4 dias 8 ↑ 12% (5,20%) ↑ 15% (7,22%) fluoxetina 30 mg 12/12 h por 8 dias 600 mg dose única 16 ↑ 19% (7,34%) ↔ rifampicina 600 mg ou 300 mg/dia por 10 dias 500 mg 12/12 h por 20 dias 7,9* ↓ 35% (7,55%) ↓25% (-5,46%) zidovudina 200 mg 8/8 h por 4 dias 300 mg 6/6 h por 4 dias 10 ↔ ↔ ↑ indica “aumento” ↓ indica “redução” ↔ indica “sem alterações” * Desenho de grupo paralelo, indivíduos receben do regimes de combinação e controle, respectivamente.",1,fonte1,manual,1.0
